ord_id,order_date,order_priority
Ord_4350,"2009-12-24 00:00:00",LOW
Ord_4687,"2009-12-24 00:00:00",LOW
Ord_1429,"2010-12-24 00:00:00",CRITICAL
Ord_2329,"2010-12-24 00:00:00",CRITICAL
Ord_4077,"2010-12-24 00:00:00",LOW
Ord_1643,"2011-12-24 00:00:00",CRITICAL
Ord_3728,"2011-12-24 00:00:00",HIGH
Ord_4390,"2011-12-24 00:00:00",CRITICAL
Ord_385,"2008-12-24 00:00:00","NOT SPECIFIED"
Ord_2060,"2008-12-24 00:00:00",MEDIUM
Ord_3186,"2008-12-24 00:00:00",LOW
Ord_4658,"2008-12-24 00:00:00",HIGH
Ord_5166,"2008-12-24 00:00:00",LOW
Ord_75,"2009-12-24 00:00:00",CRITICAL
Ord_1168,"2009-12-24 00:00:00",CRITICAL
Ord_3273,"2010-12-24 00:00:00","NOT SPECIFIED"
Ord_3297,"2010-12-24 00:00:00","NOT SPECIFIED"
Ord_1199,"2011-12-24 00:00:00",MEDIUM
Ord_1892,"2011-12-24 00:00:00","NOT SPECIFIED"
Ord_3302,"2011-12-24 00:00:00",LOW
Ord_4726,"2011-12-24 00:00:00",CRITICAL
Ord_621,"2008-12-24 00:00:00",LOW
Ord_1824,"2008-12-24 00:00:00","NOT SPECIFIED"
Ord_2262,"2008-12-24 00:00:00",LOW
Ord_2464,"2008-12-24 00:00:00",CRITICAL
Ord_2908,"2008-12-24 00:00:00",LOW
Ord_4411,"2008-12-24 00:00:00","NOT SPECIFIED"
Ord_373,"2009-12-24 00:00:00",LOW
Ord_1125,"2009-12-24 00:00:00",LOW
Ord_2314,"2009-12-24 00:00:00",HIGH
Ord_5304,"2009-12-24 00:00:00",MEDIUM
Ord_776,"2010-12-24 00:00:00",HIGH
Ord_5083,"2010-12-24 00:00:00",LOW
Ord_3981,"2011-12-24 00:00:00",CRITICAL
Ord_191,"2008-12-24 00:00:00","NOT SPECIFIED"
Ord_1487,"2008-12-24 00:00:00",MEDIUM
Ord_2954,"2008-12-24 00:00:00",MEDIUM
Ord_3190,"2008-12-24 00:00:00",HIGH
Ord_4504,"2008-12-24 00:00:00","NOT SPECIFIED"
Ord_72,"2009-12-24 00:00:00",HIGH
Ord_444,"2009-12-24 00:00:00",CRITICAL
Ord_581,"2009-12-24 00:00:00","NOT SPECIFIED"
Ord_715,"2009-12-24 00:00:00",CRITICAL
Ord_1259,"2009-12-24 00:00:00",HIGH
Ord_2712,"2009-12-24 00:00:00",LOW
Ord_2236,"2010-12-24 00:00:00",LOW
Ord_3481,"2010-12-24 00:00:00","NOT SPECIFIED"
Ord_2449,"2011-12-24 00:00:00",HIGH
Ord_479,"2008-12-24 00:00:00",HIGH
Ord_583,"2008-12-24 00:00:00",MEDIUM
Ord_1165,"2008-12-24 00:00:00",LOW
Ord_1570,"2008-12-24 00:00:00",MEDIUM
Ord_3818,"2008-12-24 00:00:00",MEDIUM
Ord_4894,"2008-12-24 00:00:00",CRITICAL
Ord_322,"2009-12-24 00:00:00",HIGH
Ord_1012,"2009-12-24 00:00:00",CRITICAL
Ord_2350,"2009-12-24 00:00:00",MEDIUM
Ord_2678,"2009-12-24 00:00:00",HIGH
Ord_2751,"2009-12-24 00:00:00",HIGH
Ord_3000,"2009-12-24 00:00:00","NOT SPECIFIED"
Ord_4595,"2009-12-24 00:00:00",MEDIUM
Ord_529,"2010-12-24 00:00:00",CRITICAL
Ord_813,"2010-12-24 00:00:00","NOT SPECIFIED"
Ord_3444,"2010-12-24 00:00:00",CRITICAL
Ord_4606,"2010-12-24 00:00:00",LOW
Ord_731,"2011-12-24 00:00:00",CRITICAL
Ord_1524,"2011-12-24 00:00:00","NOT SPECIFIED"
Ord_2099,"2011-12-24 00:00:00","NOT SPECIFIED"
Ord_3631,"2011-12-24 00:00:00",LOW
Ord_3861,"2011-12-24 00:00:00",CRITICAL
Ord_5080,"2011-12-24 00:00:00",LOW
Ord_5169,"2011-12-24 00:00:00","NOT SPECIFIED"
Ord_4848,"2008-11-24 00:00:00",CRITICAL
Ord_5211,"2008-11-24 00:00:00",CRITICAL
Ord_405,"2009-11-24 00:00:00",HIGH
Ord_2193,"2009-11-24 00:00:00",HIGH
Ord_2705,"2009-11-24 00:00:00",CRITICAL
Ord_5091,"2009-11-24 00:00:00",CRITICAL
Ord_1440,"2010-11-24 00:00:00",CRITICAL
Ord_2598,"2010-11-24 00:00:00",LOW
Ord_2955,"2011-11-24 00:00:00",HIGH
Ord_3775,"2011-11-24 00:00:00",HIGH
Ord_4125,"2011-11-24 00:00:00",CRITICAL
Ord_439,"2008-11-24 00:00:00",HIGH
Ord_1352,"2008-11-24 00:00:00",CRITICAL
Ord_4261,"2008-11-24 00:00:00",CRITICAL
Ord_5385,"2008-11-24 00:00:00","NOT SPECIFIED"
Ord_205,"2009-11-24 00:00:00",MEDIUM
Ord_1483,"2009-11-24 00:00:00",MEDIUM
Ord_2208,"2009-11-24 00:00:00",LOW
Ord_3676,"2009-11-24 00:00:00",MEDIUM
Ord_3754,"2009-11-24 00:00:00","NOT SPECIFIED"
Ord_3783,"2009-11-24 00:00:00",HIGH
Ord_3819,"2009-11-24 00:00:00","NOT SPECIFIED"
Ord_4137,"2009-11-24 00:00:00",MEDIUM
Ord_2302,"2010-11-24 00:00:00","NOT SPECIFIED"
Ord_4445,"2010-11-24 00:00:00",HIGH
Ord_3384,"2011-11-24 00:00:00",LOW
Ord_3978,"2011-11-24 00:00:00",LOW
Ord_5110,"2011-11-24 00:00:00",MEDIUM
Ord_808,"2008-11-24 00:00:00",LOW
Ord_5403,"2008-11-24 00:00:00","NOT SPECIFIED"
Ord_295,"2009-11-24 00:00:00",HIGH
Ord_826,"2009-11-24 00:00:00","NOT SPECIFIED"
Ord_1040,"2009-11-24 00:00:00",CRITICAL
Ord_1397,"2009-11-24 00:00:00",HIGH
Ord_2806,"2009-11-24 00:00:00","NOT SPECIFIED"
Ord_77,"2010-11-24 00:00:00",LOW
Ord_609,"2010-11-24 00:00:00","NOT SPECIFIED"
Ord_614,"2010-11-24 00:00:00",MEDIUM
Ord_2353,"2010-11-24 00:00:00",MEDIUM
Ord_2796,"2010-11-24 00:00:00",MEDIUM
Ord_3050,"2010-11-24 00:00:00",HIGH
Ord_1592,"2011-11-24 00:00:00",CRITICAL
Ord_3283,"2011-11-24 00:00:00","NOT SPECIFIED"
Ord_3388,"2011-11-24 00:00:00",LOW
Ord_3951,"2008-12-25 00:00:00","NOT SPECIFIED"
Ord_4396,"2008-12-25 00:00:00",CRITICAL
Ord_93,"2009-12-25 00:00:00","NOT SPECIFIED"
Ord_2241,"2009-12-25 00:00:00",HIGH
Ord_2910,"2009-12-25 00:00:00",CRITICAL
Ord_3210,"2009-12-25 00:00:00",CRITICAL
Ord_1086,"2010-12-25 00:00:00",HIGH
Ord_1466,"2010-12-25 00:00:00",LOW
Ord_1129,"2011-12-25 00:00:00",CRITICAL
Ord_1161,"2011-12-25 00:00:00","NOT SPECIFIED"
Ord_993,"2008-12-25 00:00:00","NOT SPECIFIED"
Ord_3467,"2008-12-25 00:00:00",HIGH
Ord_4495,"2008-12-25 00:00:00",LOW
Ord_1798,"2009-12-25 00:00:00",LOW
Ord_1867,"2009-12-25 00:00:00",MEDIUM
Ord_3054,"2009-12-25 00:00:00","NOT SPECIFIED"
Ord_1794,"2010-12-25 00:00:00",LOW
Ord_2268,"2010-12-25 00:00:00",LOW
Ord_3080,"2011-12-25 00:00:00","NOT SPECIFIED"
Ord_563,"2008-12-25 00:00:00",CRITICAL
Ord_2838,"2008-12-25 00:00:00",LOW
Ord_3997,"2008-12-25 00:00:00","NOT SPECIFIED"
Ord_4238,"2008-12-25 00:00:00",CRITICAL
Ord_4862,"2008-12-25 00:00:00",LOW
Ord_1299,"2009-12-25 00:00:00",MEDIUM
Ord_2266,"2009-12-25 00:00:00",CRITICAL
Ord_2713,"2009-12-25 00:00:00",LOW
Ord_4508,"2009-12-25 00:00:00","NOT SPECIFIED"
Ord_3746,"2010-12-25 00:00:00",CRITICAL
Ord_4863,"2011-12-25 00:00:00",MEDIUM
Ord_5339,"2008-12-25 00:00:00",CRITICAL
Ord_3909,"2009-12-25 00:00:00","NOT SPECIFIED"
Ord_4111,"2009-12-25 00:00:00",MEDIUM
Ord_4929,"2009-12-25 00:00:00",HIGH
Ord_1219,"2010-12-25 00:00:00",CRITICAL
Ord_2794,"2010-12-25 00:00:00",MEDIUM
Ord_3086,"2010-12-25 00:00:00",CRITICAL
Ord_4235,"2010-12-25 00:00:00","NOT SPECIFIED"
Ord_4799,"2010-12-25 00:00:00","NOT SPECIFIED"
Ord_187,"2011-12-25 00:00:00",CRITICAL
Ord_1640,"2011-12-25 00:00:00","NOT SPECIFIED"
Ord_2380,"2011-12-25 00:00:00","NOT SPECIFIED"
Ord_2879,"2011-12-25 00:00:00",CRITICAL
Ord_3697,"2011-12-25 00:00:00","NOT SPECIFIED"
Ord_5352,"2011-12-25 00:00:00",CRITICAL
Ord_1987,"2008-12-25 00:00:00",HIGH
Ord_2488,"2008-12-25 00:00:00","NOT SPECIFIED"
Ord_4282,"2008-12-25 00:00:00",HIGH
Ord_4329,"2008-12-25 00:00:00","NOT SPECIFIED"
Ord_4393,"2008-12-25 00:00:00",MEDIUM
Ord_4565,"2008-12-25 00:00:00",LOW
Ord_5372,"2008-12-25 00:00:00","NOT SPECIFIED"
Ord_289,"2009-12-25 00:00:00",HIGH
Ord_1526,"2009-12-25 00:00:00",HIGH
Ord_2344,"2009-12-25 00:00:00",CRITICAL
Ord_2904,"2009-12-25 00:00:00",MEDIUM
Ord_2989,"2009-12-25 00:00:00","NOT SPECIFIED"
Ord_3133,"2009-12-25 00:00:00","NOT SPECIFIED"
Ord_640,"2010-12-25 00:00:00",LOW
Ord_1620,"2010-12-25 00:00:00",CRITICAL
Ord_4305,"2010-12-25 00:00:00",MEDIUM
Ord_4813,"2010-12-25 00:00:00",HIGH
Ord_1535,"2011-12-25 00:00:00",LOW
Ord_2652,"2011-12-25 00:00:00",CRITICAL
Ord_4026,"2011-12-25 00:00:00",MEDIUM
Ord_4149,"2011-12-25 00:00:00",CRITICAL
Ord_796,"2008-12-25 00:00:00","NOT SPECIFIED"
Ord_907,"2008-12-25 00:00:00","NOT SPECIFIED"
Ord_1087,"2008-12-25 00:00:00","NOT SPECIFIED"
Ord_2720,"2008-12-25 00:00:00","NOT SPECIFIED"
Ord_546,"2009-12-25 00:00:00",MEDIUM
Ord_1549,"2009-12-25 00:00:00",LOW
Ord_2612,"2009-12-25 00:00:00",CRITICAL
Ord_3176,"2009-12-25 00:00:00",MEDIUM
Ord_4446,"2009-12-25 00:00:00",MEDIUM
Ord_4540,"2009-12-25 00:00:00",CRITICAL
Ord_2084,"2010-12-25 00:00:00",LOW
Ord_4285,"2010-12-25 00:00:00",HIGH
Ord_616,"2011-12-25 00:00:00",CRITICAL
Ord_4795,"2011-12-25 00:00:00","NOT SPECIFIED"
Ord_4871,"2008-12-25 00:00:00",HIGH
Ord_541,"2009-12-25 00:00:00",MEDIUM
Ord_1689,"2009-12-25 00:00:00",LOW
Ord_1869,"2009-12-25 00:00:00",CRITICAL
Ord_2043,"2009-12-25 00:00:00",HIGH
Ord_2175,"2009-12-25 00:00:00",LOW
Ord_2698,"2009-12-25 00:00:00",MEDIUM
Ord_4556,"2009-12-25 00:00:00",CRITICAL
Ord_431,"2010-12-25 00:00:00",MEDIUM
Ord_1034,"2010-12-25 00:00:00",HIGH
Ord_3020,"2010-12-25 00:00:00",CRITICAL
Ord_3617,"2010-12-25 00:00:00",HIGH
Ord_4296,"2010-12-25 00:00:00",MEDIUM
Ord_5276,"2010-12-25 00:00:00",LOW
Ord_1731,"2011-12-25 00:00:00",HIGH
Ord_2695,"2011-12-25 00:00:00",MEDIUM
Ord_3534,"2011-12-25 00:00:00","NOT SPECIFIED"
Ord_2213,"2008-12-25 00:00:00",HIGH
Ord_2641,"2008-12-25 00:00:00",MEDIUM
Ord_3056,"2009-12-25 00:00:00","NOT SPECIFIED"
Ord_272,"2010-12-25 00:00:00",MEDIUM
Ord_351,"2010-12-25 00:00:00",CRITICAL
Ord_679,"2010-12-25 00:00:00",HIGH
Ord_3591,"2010-12-25 00:00:00","NOT SPECIFIED"
Ord_3793,"2010-12-25 00:00:00",LOW
Ord_4868,"2010-12-25 00:00:00",HIGH
Ord_175,"2008-12-25 00:00:00",CRITICAL
Ord_916,"2008-12-25 00:00:00",CRITICAL
Ord_921,"2008-12-25 00:00:00","NOT SPECIFIED"
Ord_3269,"2008-12-25 00:00:00",CRITICAL
Ord_4120,"2008-12-25 00:00:00",LOW
Ord_4883,"2008-12-25 00:00:00","NOT SPECIFIED"
Ord_344,"2009-12-25 00:00:00",MEDIUM
Ord_1240,"2009-12-25 00:00:00",MEDIUM
Ord_1257,"2009-12-25 00:00:00",LOW
Ord_2640,"2009-12-25 00:00:00",LOW
Ord_4136,"2009-12-25 00:00:00",MEDIUM
Ord_1292,"2010-12-25 00:00:00",HIGH
Ord_5415,"2010-12-25 00:00:00",CRITICAL
Ord_2058,"2011-12-25 00:00:00","NOT SPECIFIED"
Ord_2491,"2011-12-25 00:00:00","NOT SPECIFIED"
Ord_5099,"2011-12-25 00:00:00","NOT SPECIFIED"
Ord_3553,"2008-11-25 00:00:00",CRITICAL
Ord_4757,"2008-11-25 00:00:00",CRITICAL
Ord_961,"2009-11-25 00:00:00",LOW
Ord_5012,"2009-11-25 00:00:00",HIGH
Ord_2054,"2010-11-25 00:00:00",MEDIUM
Ord_2401,"2010-11-25 00:00:00",LOW
Ord_2997,"2010-11-25 00:00:00",HIGH
Ord_347,"2011-11-25 00:00:00",LOW
Ord_589,"2011-11-25 00:00:00",MEDIUM
Ord_745,"2011-11-25 00:00:00",CRITICAL
Ord_4805,"2011-11-25 00:00:00",CRITICAL
Ord_4944,"2011-11-25 00:00:00",MEDIUM
Ord_12,"2008-11-25 00:00:00","NOT SPECIFIED"
Ord_319,"2008-11-25 00:00:00",CRITICAL
Ord_1408,"2008-11-25 00:00:00",MEDIUM
Ord_1508,"2008-11-25 00:00:00",MEDIUM
Ord_1615,"2008-11-25 00:00:00",MEDIUM
Ord_2694,"2008-11-25 00:00:00",MEDIUM
Ord_4246,"2008-11-25 00:00:00",LOW
Ord_302,"2009-11-25 00:00:00",MEDIUM
Ord_1507,"2009-11-25 00:00:00",HIGH
Ord_1991,"2009-11-25 00:00:00",LOW
Ord_2216,"2009-11-25 00:00:00",LOW
Ord_5094,"2009-11-25 00:00:00",HIGH
Ord_186,"2010-11-25 00:00:00",HIGH
Ord_1661,"2010-11-25 00:00:00",LOW
Ord_3321,"2010-11-25 00:00:00",LOW
Ord_3461,"2011-11-25 00:00:00",LOW
Ord_4571,"2011-11-25 00:00:00","NOT SPECIFIED"
Ord_4961,"2011-11-25 00:00:00",MEDIUM
Ord_449,"2008-11-25 00:00:00","NOT SPECIFIED"
Ord_456,"2008-11-25 00:00:00",HIGH
Ord_3313,"2008-11-25 00:00:00",LOW
Ord_3739,"2008-11-25 00:00:00",LOW
Ord_3756,"2008-11-25 00:00:00",LOW
Ord_700,"2009-11-25 00:00:00",CRITICAL
Ord_1943,"2009-11-25 00:00:00",CRITICAL
Ord_4196,"2009-11-25 00:00:00",MEDIUM
Ord_2201,"2010-11-25 00:00:00",HIGH
Ord_2207,"2010-11-25 00:00:00",MEDIUM
Ord_3926,"2010-11-25 00:00:00","NOT SPECIFIED"
Ord_4639,"2010-11-25 00:00:00",MEDIUM
Ord_724,"2011-11-25 00:00:00",MEDIUM
Ord_1423,"2011-11-25 00:00:00",MEDIUM
Ord_4283,"2011-11-25 00:00:00","NOT SPECIFIED"
Ord_4423,"2011-11-25 00:00:00",HIGH
Ord_536,"2008-12-26 00:00:00",HIGH
Ord_2870,"2008-12-26 00:00:00",MEDIUM
Ord_3197,"2008-12-26 00:00:00",MEDIUM
Ord_3333,"2008-12-26 00:00:00",HIGH
Ord_170,"2009-12-26 00:00:00",CRITICAL
Ord_1732,"2009-12-26 00:00:00",LOW
Ord_2578,"2009-12-26 00:00:00",CRITICAL
Ord_3150,"2009-12-26 00:00:00",LOW
Ord_396,"2010-12-26 00:00:00",CRITICAL
Ord_1002,"2010-12-26 00:00:00",LOW
Ord_4093,"2010-12-26 00:00:00",HIGH
Ord_5233,"2010-12-26 00:00:00",MEDIUM
Ord_1610,"2011-12-26 00:00:00",MEDIUM
Ord_3377,"2011-12-26 00:00:00",LOW
Ord_4587,"2011-12-26 00:00:00",MEDIUM
Ord_1195,"2008-12-26 00:00:00",CRITICAL
Ord_1826,"2008-12-26 00:00:00",MEDIUM
Ord_1863,"2008-12-26 00:00:00",CRITICAL
Ord_3669,"2008-12-26 00:00:00",CRITICAL
Ord_4698,"2008-12-26 00:00:00",HIGH
Ord_5401,"2008-12-26 00:00:00",MEDIUM
Ord_7,"2009-12-26 00:00:00",LOW
Ord_229,"2009-12-26 00:00:00",MEDIUM
Ord_751,"2009-12-26 00:00:00",LOW
Ord_2961,"2009-12-26 00:00:00",CRITICAL
Ord_3018,"2009-12-26 00:00:00",CRITICAL
Ord_3171,"2009-12-26 00:00:00",LOW
Ord_4168,"2009-12-26 00:00:00",MEDIUM
Ord_4642,"2009-12-26 00:00:00",MEDIUM
Ord_696,"2010-12-26 00:00:00",CRITICAL
Ord_1436,"2010-12-26 00:00:00","NOT SPECIFIED"
Ord_3429,"2010-12-26 00:00:00",HIGH
Ord_3452,"2010-12-26 00:00:00",HIGH
Ord_3704,"2010-12-26 00:00:00",MEDIUM
Ord_3955,"2010-12-26 00:00:00",CRITICAL
Ord_3995,"2010-12-26 00:00:00",HIGH
Ord_1017,"2011-12-26 00:00:00","NOT SPECIFIED"
Ord_1676,"2011-12-26 00:00:00",LOW
Ord_3635,"2011-12-26 00:00:00",CRITICAL
Ord_5484,"2011-12-26 00:00:00",LOW
Ord_3921,"2008-12-26 00:00:00",MEDIUM
Ord_4121,"2008-12-26 00:00:00",CRITICAL
Ord_4175,"2008-12-26 00:00:00","NOT SPECIFIED"
Ord_4722,"2008-12-26 00:00:00","NOT SPECIFIED"
Ord_705,"2009-12-26 00:00:00",MEDIUM
Ord_4167,"2009-12-26 00:00:00",LOW
Ord_188,"2010-12-26 00:00:00",MEDIUM
Ord_402,"2010-12-26 00:00:00",CRITICAL
Ord_463,"2010-12-26 00:00:00",HIGH
Ord_2229,"2010-12-26 00:00:00",CRITICAL
Ord_3330,"2010-12-26 00:00:00",MEDIUM
Ord_1460,"2011-12-26 00:00:00",CRITICAL
Ord_2247,"2011-12-26 00:00:00",LOW
Ord_4123,"2011-12-26 00:00:00",MEDIUM
Ord_4301,"2011-12-26 00:00:00",CRITICAL
Ord_729,"2008-12-26 00:00:00","NOT SPECIFIED"
Ord_1090,"2008-12-26 00:00:00",LOW
Ord_4542,"2008-12-26 00:00:00",MEDIUM
Ord_5498,"2008-12-26 00:00:00",LOW
Ord_2980,"2009-12-26 00:00:00","NOT SPECIFIED"
Ord_3182,"2009-12-26 00:00:00","NOT SPECIFIED"
Ord_5249,"2009-12-26 00:00:00",HIGH
Ord_1248,"2010-12-26 00:00:00",LOW
Ord_791,"2011-12-26 00:00:00",MEDIUM
Ord_1573,"2011-12-26 00:00:00","NOT SPECIFIED"
Ord_5007,"2011-12-26 00:00:00","NOT SPECIFIED"
Ord_1134,"2008-12-26 00:00:00",CRITICAL
Ord_2306,"2008-12-26 00:00:00",CRITICAL
Ord_4935,"2008-12-26 00:00:00",LOW
Ord_5357,"2008-12-26 00:00:00","NOT SPECIFIED"
Ord_2165,"2009-12-26 00:00:00",HIGH
Ord_2848,"2009-12-26 00:00:00","NOT SPECIFIED"
Ord_3335,"2009-12-26 00:00:00",HIGH
Ord_3764,"2009-12-26 00:00:00",CRITICAL
Ord_4743,"2009-12-26 00:00:00",HIGH
Ord_735,"2010-12-26 00:00:00","NOT SPECIFIED"
Ord_1739,"2010-12-26 00:00:00",HIGH
Ord_3615,"2010-12-26 00:00:00",HIGH
Ord_362,"2011-12-26 00:00:00",LOW
Ord_1675,"2011-12-26 00:00:00",MEDIUM
Ord_2933,"2011-12-26 00:00:00","NOT SPECIFIED"
Ord_3111,"2011-12-26 00:00:00",HIGH
Ord_4279,"2011-12-26 00:00:00",HIGH
Ord_486,"2008-12-26 00:00:00",CRITICAL
Ord_516,"2009-12-26 00:00:00",CRITICAL
Ord_1283,"2009-12-26 00:00:00",MEDIUM
Ord_1926,"2009-12-26 00:00:00",HIGH
Ord_3828,"2010-12-26 00:00:00","NOT SPECIFIED"
Ord_4608,"2010-12-26 00:00:00",LOW
Ord_278,"2011-12-26 00:00:00",LOW
Ord_1068,"2011-12-26 00:00:00",HIGH
Ord_2106,"2011-12-26 00:00:00","NOT SPECIFIED"
Ord_2564,"2011-12-26 00:00:00",MEDIUM
Ord_521,"2008-12-26 00:00:00",LOW
Ord_767,"2008-12-26 00:00:00",LOW
Ord_1032,"2008-12-26 00:00:00","NOT SPECIFIED"
Ord_1668,"2008-12-26 00:00:00",LOW
Ord_1770,"2008-12-26 00:00:00",MEDIUM
Ord_1930,"2008-12-26 00:00:00",LOW
Ord_2934,"2008-12-26 00:00:00",HIGH
Ord_2036,"2009-12-26 00:00:00",HIGH
Ord_2874,"2009-12-26 00:00:00",MEDIUM
Ord_4447,"2009-12-26 00:00:00","NOT SPECIFIED"
Ord_4511,"2009-12-26 00:00:00",LOW
Ord_4712,"2009-12-26 00:00:00",HIGH
Ord_4064,"2010-12-26 00:00:00",MEDIUM
Ord_4498,"2010-12-26 00:00:00",LOW
Ord_1726,"2011-12-26 00:00:00",LOW
Ord_1836,"2011-12-26 00:00:00","NOT SPECIFIED"
Ord_2448,"2011-12-26 00:00:00",LOW
Ord_178,"2008-12-26 00:00:00",HIGH
Ord_370,"2008-12-26 00:00:00",LOW
Ord_4158,"2008-12-26 00:00:00",CRITICAL
Ord_140,"2009-12-26 00:00:00",LOW
Ord_548,"2009-12-26 00:00:00",LOW
Ord_830,"2009-12-26 00:00:00",LOW
Ord_855,"2009-12-26 00:00:00",LOW
Ord_987,"2009-12-26 00:00:00",MEDIUM
Ord_3055,"2009-12-26 00:00:00",HIGH
Ord_3187,"2009-12-26 00:00:00",HIGH
Ord_2284,"2010-12-26 00:00:00",LOW
Ord_2304,"2010-12-26 00:00:00",MEDIUM
Ord_3714,"2010-12-26 00:00:00",CRITICAL
Ord_5237,"2010-12-26 00:00:00","NOT SPECIFIED"
Ord_3212,"2011-12-26 00:00:00",CRITICAL
Ord_4153,"2011-12-26 00:00:00",HIGH
Ord_4284,"2011-12-26 00:00:00",HIGH
Ord_3174,"2008-12-26 00:00:00",HIGH
Ord_3304,"2008-12-26 00:00:00",CRITICAL
Ord_3555,"2008-12-26 00:00:00",CRITICAL
Ord_3582,"2008-12-26 00:00:00",CRITICAL
Ord_560,"2009-12-26 00:00:00",MEDIUM
Ord_2029,"2009-12-26 00:00:00",LOW
Ord_2305,"2009-12-26 00:00:00",CRITICAL
Ord_2576,"2009-12-26 00:00:00",LOW
Ord_3199,"2009-12-26 00:00:00",HIGH
Ord_4035,"2009-12-26 00:00:00",MEDIUM
Ord_4268,"2009-12-26 00:00:00","NOT SPECIFIED"
Ord_4391,"2009-12-26 00:00:00",LOW
Ord_4463,"2009-12-26 00:00:00",LOW
Ord_4777,"2009-12-26 00:00:00",CRITICAL
Ord_450,"2010-12-26 00:00:00",HIGH
Ord_492,"2010-12-26 00:00:00","NOT SPECIFIED"
Ord_5243,"2010-12-26 00:00:00",HIGH
Ord_1941,"2008-11-26 00:00:00",HIGH
Ord_361,"2009-11-26 00:00:00",HIGH
Ord_1008,"2009-11-26 00:00:00",LOW
Ord_1305,"2009-11-26 00:00:00",CRITICAL
Ord_3979,"2009-11-26 00:00:00","NOT SPECIFIED"
Ord_4464,"2009-11-26 00:00:00",MEDIUM
Ord_5017,"2009-11-26 00:00:00",LOW
Ord_1965,"2010-11-26 00:00:00","NOT SPECIFIED"
Ord_2001,"2010-11-26 00:00:00",CRITICAL
Ord_3350,"2010-11-26 00:00:00",CRITICAL
Ord_3865,"2010-11-26 00:00:00",HIGH
Ord_4657,"2010-11-26 00:00:00",CRITICAL
Ord_637,"2011-11-26 00:00:00",HIGH
Ord_1550,"2011-11-26 00:00:00",LOW
Ord_3800,"2011-11-26 00:00:00",HIGH
Ord_4145,"2011-11-26 00:00:00",CRITICAL
Ord_4001,"2008-11-26 00:00:00",CRITICAL
Ord_2924,"2009-11-26 00:00:00",LOW
Ord_4322,"2009-11-26 00:00:00",MEDIUM
Ord_1720,"2010-11-26 00:00:00",LOW
Ord_1736,"2010-11-26 00:00:00",HIGH
Ord_1975,"2010-11-26 00:00:00","NOT SPECIFIED"
Ord_3224,"2010-11-26 00:00:00",LOW
Ord_4156,"2010-11-26 00:00:00",LOW
Ord_150,"2011-11-26 00:00:00",LOW
Ord_3076,"2011-11-26 00:00:00","NOT SPECIFIED"
Ord_4016,"2011-11-26 00:00:00",MEDIUM
Ord_4192,"2011-11-26 00:00:00","NOT SPECIFIED"
Ord_5462,"2011-11-26 00:00:00","NOT SPECIFIED"
Ord_1717,"2008-11-26 00:00:00","NOT SPECIFIED"
Ord_2479,"2008-11-26 00:00:00",CRITICAL
Ord_4178,"2008-11-26 00:00:00",LOW
Ord_2396,"2009-11-26 00:00:00",LOW
Ord_3041,"2009-11-26 00:00:00",HIGH
Ord_3757,"2009-11-26 00:00:00",MEDIUM
Ord_4003,"2009-11-26 00:00:00",HIGH
Ord_4201,"2009-11-26 00:00:00",LOW
Ord_4548,"2009-11-26 00:00:00",LOW
Ord_5192,"2009-11-26 00:00:00",MEDIUM
Ord_2833,"2010-11-26 00:00:00",LOW
Ord_3737,"2010-11-26 00:00:00",LOW
Ord_4749,"2011-11-26 00:00:00",HIGH
Ord_5165,"2011-11-26 00:00:00",HIGH
Ord_1200,"2008-12-27 00:00:00",CRITICAL
Ord_1706,"2008-12-27 00:00:00","NOT SPECIFIED"
Ord_3260,"2008-12-27 00:00:00",MEDIUM
Ord_834,"2009-12-27 00:00:00",LOW
Ord_94,"2010-12-27 00:00:00","NOT SPECIFIED"
Ord_1464,"2010-12-27 00:00:00",HIGH
Ord_4330,"2010-12-27 00:00:00",MEDIUM
Ord_2052,"2011-12-27 00:00:00",MEDIUM
Ord_2718,"2011-12-27 00:00:00","NOT SPECIFIED"
Ord_3725,"2011-12-27 00:00:00",MEDIUM
Ord_4374,"2011-12-27 00:00:00",HIGH
Ord_5465,"2011-12-27 00:00:00",LOW
Ord_237,"2008-12-27 00:00:00",LOW
Ord_1629,"2008-12-27 00:00:00",HIGH
Ord_3126,"2008-12-27 00:00:00",CRITICAL
Ord_5274,"2008-12-27 00:00:00",LOW
Ord_214,"2009-12-27 00:00:00","NOT SPECIFIED"
Ord_615,"2009-12-27 00:00:00",LOW
Ord_924,"2009-12-27 00:00:00",CRITICAL
Ord_1788,"2009-12-27 00:00:00",LOW
Ord_2610,"2009-12-27 00:00:00",LOW
Ord_3532,"2009-12-27 00:00:00",LOW
Ord_3989,"2009-12-27 00:00:00",MEDIUM
Ord_4014,"2009-12-27 00:00:00",HIGH
Ord_2974,"2010-12-27 00:00:00",LOW
Ord_596,"2011-12-27 00:00:00","NOT SPECIFIED"
Ord_1270,"2011-12-27 00:00:00",HIGH
Ord_2113,"2011-12-27 00:00:00",LOW
Ord_2116,"2011-12-27 00:00:00",HIGH
Ord_3240,"2011-12-27 00:00:00",MEDIUM
Ord_4800,"2011-12-27 00:00:00",CRITICAL
Ord_5229,"2011-12-27 00:00:00",CRITICAL
Ord_5445,"2011-12-27 00:00:00",HIGH
Ord_420,"2008-12-27 00:00:00",MEDIUM
