ship_id,ship_mode,ship_date
SHP_67,"REGULAR AIR","2010-09-06 00:00:00"
SHP_314,"EXPRESS AIR","2010-09-06 00:00:00"
SHP_2398,"EXPRESS AIR","2010-09-06 00:00:00"
SHP_4769,"REGULAR AIR","2010-09-06 00:00:00"
SHP_3797,"DELIVERY TRUCK","2010-09-07 00:00:00"
SHP_6296,"REGULAR AIR","2010-09-07 00:00:00"
SHP_1567,"REGULAR AIR","2010-09-08 00:00:00"
SHP_3195,"REGULAR AIR","2010-09-08 00:00:00"
SHP_6714,"REGULAR AIR","2010-09-08 00:00:00"
SHP_6803,"EXPRESS AIR","2010-09-08 00:00:00"
SHP_7647,"REGULAR AIR","2010-09-08 00:00:00"
SHP_7697,"DELIVERY TRUCK","2010-09-08 00:00:00"
SHP_4098,"REGULAR AIR","2010-09-09 00:00:00"
SHP_5444,"REGULAR AIR","2010-09-09 00:00:00"
SHP_6173,"REGULAR AIR","2010-09-09 00:00:00"
SHP_302,"REGULAR AIR","2010-09-10 00:00:00"
SHP_1162,"REGULAR AIR","2010-09-10 00:00:00"
SHP_1354,"REGULAR AIR","2010-09-10 00:00:00"
SHP_2739,"REGULAR AIR","2010-09-10 00:00:00"
SHP_3563,"REGULAR AIR","2010-09-10 00:00:00"
SHP_4234,"REGULAR AIR","2010-09-10 00:00:00"
SHP_6241,"REGULAR AIR","2010-09-10 00:00:00"
SHP_6825,"EXPRESS AIR","2010-09-10 00:00:00"
SHP_918,"EXPRESS AIR","2010-09-11 00:00:00"
SHP_1131,"DELIVERY TRUCK","2010-09-11 00:00:00"
SHP_1446,"REGULAR AIR","2010-09-11 00:00:00"
SHP_4528,"EXPRESS AIR","2010-09-11 00:00:00"
SHP_6224,"DELIVERY TRUCK","2010-09-11 00:00:00"
SHP_7160,"REGULAR AIR","2010-09-11 00:00:00"
SHP_7689,"REGULAR AIR","2010-09-11 00:00:00"
SHP_184,"REGULAR AIR","2010-09-12 00:00:00"
SHP_1588,"REGULAR AIR","2010-09-12 00:00:00"
SHP_1784,"DELIVERY TRUCK","2010-09-12 00:00:00"
SHP_3552,"DELIVERY TRUCK","2010-09-12 00:00:00"
SHP_7602,"EXPRESS AIR","2010-09-12 00:00:00"
SHP_7603,"REGULAR AIR","2010-09-12 00:00:00"
SHP_2558,"EXPRESS AIR","2010-10-01 00:00:00"
SHP_2721,"REGULAR AIR","2010-10-01 00:00:00"
SHP_3309,"DELIVERY TRUCK","2010-10-01 00:00:00"
SHP_3321,"EXPRESS AIR","2010-10-01 00:00:00"
SHP_3594,"REGULAR AIR","2010-10-01 00:00:00"
SHP_5035,"REGULAR AIR","2010-10-01 00:00:00"
SHP_7181,"REGULAR AIR","2010-10-01 00:00:00"
SHP_2014,"EXPRESS AIR","2010-10-02 00:00:00"
SHP_2015,"REGULAR AIR","2010-10-02 00:00:00"
SHP_2196,"REGULAR AIR","2010-10-02 00:00:00"
SHP_2998,"REGULAR AIR","2010-10-02 00:00:00"
SHP_3235,"REGULAR AIR","2010-10-02 00:00:00"
SHP_3790,"EXPRESS AIR","2010-10-02 00:00:00"
SHP_5224,"REGULAR AIR","2010-10-02 00:00:00"
SHP_5818,"EXPRESS AIR","2010-10-02 00:00:00"
SHP_355,"REGULAR AIR","2010-10-03 00:00:00"
SHP_1258,"REGULAR AIR","2010-10-03 00:00:00"
SHP_1259,"DELIVERY TRUCK","2010-10-03 00:00:00"
SHP_1260,"EXPRESS AIR","2010-10-03 00:00:00"
SHP_1730,"REGULAR AIR","2010-10-03 00:00:00"
SHP_1902,"REGULAR AIR","2010-10-03 00:00:00"
SHP_2178,"EXPRESS AIR","2010-10-03 00:00:00"
SHP_2250,"REGULAR AIR","2010-10-03 00:00:00"
SHP_2676,"REGULAR AIR","2010-10-03 00:00:00"
SHP_3591,"REGULAR AIR","2010-10-03 00:00:00"
SHP_5865,"REGULAR AIR","2010-10-03 00:00:00"
SHP_2020,"REGULAR AIR","2010-10-04 00:00:00"
SHP_2852,"REGULAR AIR","2010-10-04 00:00:00"
SHP_6892,"REGULAR AIR","2010-10-04 00:00:00"
SHP_7106,"REGULAR AIR","2010-10-04 00:00:00"
SHP_1598,"REGULAR AIR","2010-10-05 00:00:00"
SHP_2194,"REGULAR AIR","2010-10-05 00:00:00"
SHP_4144,"REGULAR AIR","2010-10-05 00:00:00"
SHP_5648,"REGULAR AIR","2010-10-05 00:00:00"
SHP_7491,"REGULAR AIR","2010-10-05 00:00:00"
SHP_943,"EXPRESS AIR","2010-10-06 00:00:00"
SHP_3643,"REGULAR AIR","2010-10-06 00:00:00"
SHP_5474,"REGULAR AIR","2010-10-06 00:00:00"
SHP_6356,"REGULAR AIR","2010-10-06 00:00:00"
SHP_6776,"REGULAR AIR","2010-10-06 00:00:00"
SHP_3169,"DELIVERY TRUCK","2010-10-07 00:00:00"
SHP_6295,"REGULAR AIR","2010-10-07 00:00:00"
SHP_1360,"REGULAR AIR","2010-10-08 00:00:00"
SHP_1568,"REGULAR AIR","2010-10-08 00:00:00"
SHP_4762,"REGULAR AIR","2010-10-08 00:00:00"
SHP_5133,"REGULAR AIR","2010-10-08 00:00:00"
SHP_1089,"EXPRESS AIR","2010-10-09 00:00:00"
SHP_1090,"DELIVERY TRUCK","2010-10-09 00:00:00"
SHP_2112,"REGULAR AIR","2010-10-09 00:00:00"
SHP_2523,"REGULAR AIR","2010-10-09 00:00:00"
SHP_4097,"DELIVERY TRUCK","2010-10-09 00:00:00"
SHP_4226,"REGULAR AIR","2010-10-09 00:00:00"
SHP_4921,"REGULAR AIR","2010-10-09 00:00:00"
SHP_5443,"REGULAR AIR","2010-10-09 00:00:00"
SHP_1163,"REGULAR AIR","2010-10-10 00:00:00"
SHP_1353,"REGULAR AIR","2010-10-10 00:00:00"
SHP_1699,"REGULAR AIR","2010-10-10 00:00:00"
SHP_2377,"DELIVERY TRUCK","2010-10-10 00:00:00"
SHP_5025,"REGULAR AIR","2010-10-10 00:00:00"
SHP_7694,"DELIVERY TRUCK","2010-10-10 00:00:00"
SHP_1504,"REGULAR AIR","2010-10-11 00:00:00"
SHP_3304,"REGULAR AIR","2010-10-11 00:00:00"
SHP_3601,"REGULAR AIR","2010-10-11 00:00:00"
SHP_3824,"EXPRESS AIR","2010-10-11 00:00:00"
SHP_7161,"REGULAR AIR","2010-10-11 00:00:00"
SHP_1301,"REGULAR AIR","2010-10-12 00:00:00"
SHP_2343,"REGULAR AIR","2010-10-12 00:00:00"
SHP_6778,"REGULAR AIR","2010-10-12 00:00:00"
SHP_694,"EXPRESS AIR","2010-11-01 00:00:00"
SHP_1861,"REGULAR AIR","2010-11-01 00:00:00"
SHP_2570,"REGULAR AIR","2010-11-01 00:00:00"
SHP_3190,"DELIVERY TRUCK","2010-11-01 00:00:00"
SHP_3320,"REGULAR AIR","2010-11-01 00:00:00"
SHP_109,"DELIVERY TRUCK","2010-11-02 00:00:00"
SHP_2379,"REGULAR AIR","2010-11-02 00:00:00"
SHP_7063,"REGULAR AIR","2010-11-02 00:00:00"
SHP_5422,"REGULAR AIR","2010-11-03 00:00:00"
SHP_5580,"REGULAR AIR","2010-11-03 00:00:00"
SHP_5866,"REGULAR AIR","2010-11-03 00:00:00"
SHP_6376,"REGULAR AIR","2010-11-03 00:00:00"
SHP_7551,"REGULAR AIR","2010-11-03 00:00:00"
SHP_4925,"REGULAR AIR","2010-11-04 00:00:00"
SHP_5142,"REGULAR AIR","2010-11-04 00:00:00"
SHP_5143,"EXPRESS AIR","2010-11-04 00:00:00"
SHP_6032,"REGULAR AIR","2010-11-04 00:00:00"
SHP_6682,"REGULAR AIR","2010-11-04 00:00:00"
SHP_7312,"REGULAR AIR","2010-11-04 00:00:00"
SHP_142,"REGULAR AIR","2010-11-05 00:00:00"
SHP_1056,"REGULAR AIR","2010-11-05 00:00:00"
SHP_2448,"REGULAR AIR","2010-11-05 00:00:00"
SHP_3928,"REGULAR AIR","2010-11-05 00:00:00"
SHP_6233,"DELIVERY TRUCK","2010-11-05 00:00:00"
SHP_305,"REGULAR AIR","2010-11-06 00:00:00"
SHP_2313,"REGULAR AIR","2010-11-06 00:00:00"
SHP_3018,"REGULAR AIR","2010-11-06 00:00:00"
SHP_3040,"REGULAR AIR","2010-11-06 00:00:00"
SHP_3644,"REGULAR AIR","2010-11-06 00:00:00"
SHP_4997,"REGULAR AIR","2010-11-06 00:00:00"
SHP_6178,"REGULAR AIR","2010-11-07 00:00:00"
SHP_6223,"EXPRESS AIR","2010-11-07 00:00:00"
SHP_476,"REGULAR AIR","2010-11-08 00:00:00"
SHP_1583,"REGULAR AIR","2010-11-08 00:00:00"
SHP_1897,"REGULAR AIR","2010-11-08 00:00:00"
SHP_2074,"REGULAR AIR","2010-11-08 00:00:00"
SHP_3377,"EXPRESS AIR","2010-11-08 00:00:00"
SHP_7698,"REGULAR AIR","2010-11-08 00:00:00"
SHP_2113,"REGULAR AIR","2010-11-09 00:00:00"
SHP_2651,"EXPRESS AIR","2010-11-09 00:00:00"
SHP_3898,"REGULAR AIR","2010-11-09 00:00:00"
SHP_4228,"REGULAR AIR","2010-11-09 00:00:00"
SHP_5875,"REGULAR AIR","2010-11-09 00:00:00"
SHP_6655,"DELIVERY TRUCK","2010-11-09 00:00:00"
SHP_7504,"REGULAR AIR","2010-11-09 00:00:00"
SHP_697,"REGULAR AIR","2010-11-10 00:00:00"
SHP_1161,"DELIVERY TRUCK","2010-11-10 00:00:00"
SHP_1164,"REGULAR AIR","2010-11-10 00:00:00"
SHP_2378,"REGULAR AIR","2010-11-10 00:00:00"
SHP_2464,"REGULAR AIR","2010-11-10 00:00:00"
SHP_4320,"REGULAR AIR","2010-11-10 00:00:00"
SHP_5028,"REGULAR AIR","2010-11-10 00:00:00"
SHP_7062,"REGULAR AIR","2010-11-10 00:00:00"
SHP_1502,"DELIVERY TRUCK","2010-11-11 00:00:00"
SHP_4527,"REGULAR AIR","2010-11-11 00:00:00"
SHP_4893,"EXPRESS AIR","2010-11-11 00:00:00"
SHP_5131,"REGULAR AIR","2010-11-11 00:00:00"
SHP_7625,"EXPRESS AIR","2010-11-11 00:00:00"
SHP_37,"DELIVERY TRUCK","2010-11-12 00:00:00"
SHP_2994,"EXPRESS AIR","2010-11-12 00:00:00"
SHP_7427,"REGULAR AIR","2010-11-12 00:00:00"
SHP_1862,"REGULAR AIR","2010-12-01 00:00:00"
SHP_2704,"REGULAR AIR","2010-12-01 00:00:00"
SHP_6192,"EXPRESS AIR","2010-12-01 00:00:00"
SHP_6706,"REGULAR AIR","2010-12-01 00:00:00"
SHP_7267,"DELIVERY TRUCK","2010-12-01 00:00:00"
SHP_7668,"REGULAR AIR","2010-12-01 00:00:00"
SHP_7670,"EXPRESS AIR","2010-12-01 00:00:00"
SHP_653,"REGULAR AIR","2010-12-02 00:00:00"
SHP_4583,"REGULAR AIR","2010-12-02 00:00:00"
SHP_5609,"REGULAR AIR","2010-12-02 00:00:00"
SHP_6076,"REGULAR AIR","2010-12-02 00:00:00"
SHP_6919,"REGULAR AIR","2010-12-02 00:00:00"
SHP_7064,"REGULAR AIR","2010-12-02 00:00:00"
SHP_7066,"DELIVERY TRUCK","2010-12-02 00:00:00"
SHP_2177,"REGULAR AIR","2010-12-03 00:00:00"
SHP_2541,"DELIVERY TRUCK","2010-12-03 00:00:00"
SHP_7552,"REGULAR AIR","2010-12-03 00:00:00"
SHP_1123,"REGULAR AIR","2010-12-04 00:00:00"
SHP_4172,"DELIVERY TRUCK","2010-12-04 00:00:00"
SHP_4463,"EXPRESS AIR","2010-12-04 00:00:00"
SHP_4664,"REGULAR AIR","2010-12-04 00:00:00"
SHP_6105,"REGULAR AIR","2010-12-04 00:00:00"
SHP_6269,"EXPRESS AIR","2010-12-04 00:00:00"
SHP_6573,"REGULAR AIR","2010-12-04 00:00:00"
SHP_6584,"DELIVERY TRUCK","2010-12-04 00:00:00"
SHP_6917,"EXPRESS AIR","2010-12-04 00:00:00"
SHP_7313,"REGULAR AIR","2010-12-04 00:00:00"
SHP_1597,"REGULAR AIR","2010-12-05 00:00:00"
SHP_2295,"REGULAR AIR","2010-12-05 00:00:00"
SHP_3029,"EXPRESS AIR","2010-12-05 00:00:00"
SHP_3078,"REGULAR AIR","2010-12-05 00:00:00"
SHP_5578,"REGULAR AIR","2010-12-05 00:00:00"
SHP_6725,"REGULAR AIR","2010-12-05 00:00:00"
SHP_2769,"REGULAR AIR","2010-12-06 00:00:00"
SHP_3645,"REGULAR AIR","2010-12-06 00:00:00"
SHP_5974,"REGULAR AIR","2010-12-06 00:00:00"
SHP_384,"REGULAR AIR","2010-12-07 00:00:00"
SHP_475,"REGULAR AIR","2010-12-08 00:00:00"
SHP_3016,"REGULAR AIR","2010-12-08 00:00:00"
SHP_5945,"REGULAR AIR","2010-12-08 00:00:00"
SHP_6538,"EXPRESS AIR","2010-12-08 00:00:00"
SHP_571,"REGULAR AIR","2010-12-09 00:00:00"
SHP_687,"REGULAR AIR","2010-12-09 00:00:00"
SHP_2251,"REGULAR AIR","2010-12-09 00:00:00"
SHP_3615,"REGULAR AIR","2010-12-09 00:00:00"
SHP_4227,"DELIVERY TRUCK","2010-12-09 00:00:00"
SHP_5874,"EXPRESS AIR","2010-12-09 00:00:00"
SHP_6940,"EXPRESS AIR","2010-12-09 00:00:00"
SHP_375,"REGULAR AIR","2010-12-10 00:00:00"
SHP_3050,"REGULAR AIR","2010-12-10 00:00:00"
SHP_5118,"REGULAR AIR","2010-12-10 00:00:00"
SHP_7023,"REGULAR AIR","2010-12-10 00:00:00"
SHP_98,"REGULAR AIR","2010-12-11 00:00:00"
SHP_3786,"EXPRESS AIR","2010-12-11 00:00:00"
SHP_6146,"REGULAR AIR","2010-12-11 00:00:00"
SHP_568,"REGULAR AIR","2010-12-12 00:00:00"
SHP_2974,"REGULAR AIR","2010-12-12 00:00:00"
SHP_2975,"DELIVERY TRUCK","2010-12-12 00:00:00"
SHP_3738,"REGULAR AIR","2010-12-12 00:00:00"
SHP_4242,"DELIVERY TRUCK","2010-12-12 00:00:00"
SHP_7243,"REGULAR AIR","2011-01-01 00:00:00"
SHP_2636,"REGULAR AIR","2011-01-02 00:00:00"
SHP_4941,"DELIVERY TRUCK","2011-01-02 00:00:00"
SHP_7126,"REGULAR AIR","2011-01-02 00:00:00"
SHP_2486,"DELIVERY TRUCK","2011-01-03 00:00:00"
SHP_3290,"REGULAR AIR","2011-01-03 00:00:00"
SHP_4652,"REGULAR AIR","2011-01-03 00:00:00"
SHP_6970,"REGULAR AIR","2011-01-03 00:00:00"
SHP_310,"REGULAR AIR","2011-01-04 00:00:00"
SHP_3703,"REGULAR AIR","2011-01-04 00:00:00"
SHP_4872,"REGULAR AIR","2011-01-04 00:00:00"
SHP_6042,"REGULAR AIR","2011-01-04 00:00:00"
SHP_6389,"EXPRESS AIR","2011-01-04 00:00:00"
SHP_6809,"REGULAR AIR","2011-01-04 00:00:00"
SHP_1212,"REGULAR AIR","2011-01-05 00:00:00"
SHP_1937,"DELIVERY TRUCK","2011-01-05 00:00:00"
SHP_3215,"REGULAR AIR","2011-01-05 00:00:00"
SHP_3620,"REGULAR AIR","2011-01-05 00:00:00"
SHP_6317,"REGULAR AIR","2011-01-05 00:00:00"
SHP_1635,"DELIVERY TRUCK","2011-01-06 00:00:00"
SHP_2456,"REGULAR AIR","2011-01-06 00:00:00"
SHP_4371,"REGULAR AIR","2011-01-06 00:00:00"
SHP_7420,"REGULAR AIR","2011-01-06 00:00:00"
SHP_1584,"REGULAR AIR","2011-01-07 00:00:00"
SHP_1608,"EXPRESS AIR","2011-01-07 00:00:00"
SHP_1609,"REGULAR AIR","2011-01-07 00:00:00"
SHP_1726,"REGULAR AIR","2011-01-07 00:00:00"
SHP_2750,"EXPRESS AIR","2011-01-07 00:00:00"
SHP_4232,"REGULAR AIR","2011-01-07 00:00:00"
SHP_4523,"EXPRESS AIR","2011-01-07 00:00:00"
SHP_284,"REGULAR AIR","2011-01-08 00:00:00"
SHP_682,"REGULAR AIR","2011-01-08 00:00:00"
SHP_2003,"REGULAR AIR","2011-01-08 00:00:00"
SHP_43,"REGULAR AIR","2011-01-09 00:00:00"
SHP_689,"DELIVERY TRUCK","2011-01-09 00:00:00"
SHP_2542,"REGULAR AIR","2011-01-09 00:00:00"
SHP_3930,"REGULAR AIR","2011-01-09 00:00:00"
SHP_5096,"REGULAR AIR","2011-01-09 00:00:00"
SHP_5828,"REGULAR AIR","2011-01-09 00:00:00"
SHP_70,"EXPRESS AIR","2011-01-10 00:00:00"
SHP_5074,"REGULAR AIR","2011-01-10 00:00:00"
SHP_6267,"REGULAR AIR","2011-01-10 00:00:00"
SHP_6688,"REGULAR AIR","2011-01-10 00:00:00"
SHP_2253,"REGULAR AIR","2011-01-11 00:00:00"
SHP_3293,"REGULAR AIR","2011-01-11 00:00:00"
SHP_3880,"EXPRESS AIR","2011-01-11 00:00:00"
SHP_6287,"REGULAR AIR","2011-01-11 00:00:00"
SHP_6952,"REGULAR AIR","2011-01-11 00:00:00"
SHP_7466,"REGULAR AIR","2011-01-11 00:00:00"
SHP_1220,"REGULAR AIR","2011-01-12 00:00:00"
SHP_3962,"REGULAR AIR","2011-01-12 00:00:00"
SHP_3993,"REGULAR AIR","2011-01-12 00:00:00"
SHP_4472,"REGULAR AIR","2011-01-12 00:00:00"
SHP_6690,"REGULAR AIR","2011-01-12 00:00:00"
SHP_6911,"REGULAR AIR","2011-01-12 00:00:00"
SHP_29,"REGULAR AIR","2011-02-01 00:00:00"
SHP_358,"REGULAR AIR","2011-02-01 00:00:00"
SHP_830,"DELIVERY TRUCK","2011-02-01 00:00:00"
SHP_4566,"REGULAR AIR","2011-02-01 00:00:00"
SHP_6256,"REGULAR AIR","2011-02-01 00:00:00"
SHP_632,"REGULAR AIR","2011-02-02 00:00:00"
SHP_1386,"DELIVERY TRUCK","2011-02-02 00:00:00"
SHP_5134,"REGULAR AIR","2011-02-02 00:00:00"
SHP_5168,"REGULAR AIR","2011-02-02 00:00:00"
SHP_5644,"REGULAR AIR","2011-02-02 00:00:00"
SHP_6299,"REGULAR AIR","2011-02-02 00:00:00"
SHP_7013,"REGULAR AIR","2011-02-02 00:00:00"
SHP_2962,"REGULAR AIR","2011-02-03 00:00:00"
SHP_3073,"REGULAR AIR","2011-02-03 00:00:00"
SHP_5314,"REGULAR AIR","2011-02-03 00:00:00"
SHP_6845,"REGULAR AIR","2011-02-04 00:00:00"
SHP_1211,"REGULAR AIR","2011-02-05 00:00:00"
SHP_3401,"REGULAR AIR","2011-02-05 00:00:00"
SHP_3621,"REGULAR AIR","2011-02-05 00:00:00"
SHP_6747,"REGULAR AIR","2011-02-05 00:00:00"
SHP_7010,"REGULAR AIR","2011-02-05 00:00:00"
SHP_326,"DELIVERY TRUCK","2011-02-06 00:00:00"
SHP_1634,"EXPRESS AIR","2011-02-06 00:00:00"
SHP_3937,"REGULAR AIR","2011-02-06 00:00:00"
SHP_6740,"EXPRESS AIR","2011-02-06 00:00:00"
SHP_6741,"REGULAR AIR","2011-02-06 00:00:00"
SHP_7169,"REGULAR AIR","2011-02-06 00:00:00"
SHP_7419,"REGULAR AIR","2011-02-06 00:00:00"
SHP_2604,"EXPRESS AIR","2011-02-07 00:00:00"
SHP_2849,"REGULAR AIR","2011-02-07 00:00:00"
SHP_4812,"REGULAR AIR","2011-02-07 00:00:00"
SHP_6726,"DELIVERY TRUCK","2011-02-07 00:00:00"
SHP_7396,"DELIVERY TRUCK","2011-02-07 00:00:00"
SHP_283,"REGULAR AIR","2011-02-08 00:00:00"
SHP_3697,"REGULAR AIR","2011-02-08 00:00:00"
SHP_44,"REGULAR AIR","2011-02-09 00:00:00"
SHP_45,"EXPRESS AIR","2011-02-09 00:00:00"
SHP_688,"REGULAR AIR","2011-02-09 00:00:00"
SHP_2119,"REGULAR AIR","2011-02-09 00:00:00"
SHP_5461,"DELIVERY TRUCK","2011-02-09 00:00:00"
SHP_6887,"REGULAR AIR","2011-02-09 00:00:00"
SHP_1168,"REGULAR AIR","2011-02-10 00:00:00"
SHP_1329,"REGULAR AIR","2011-02-10 00:00:00"
SHP_3595,"REGULAR AIR","2011-02-10 00:00:00"
SHP_4858,"REGULAR AIR","2011-02-10 00:00:00"
SHP_5435,"REGULAR AIR","2011-02-10 00:00:00"
SHP_5855,"REGULAR AIR","2011-02-10 00:00:00"
SHP_7140,"REGULAR AIR","2011-02-10 00:00:00"
SHP_7251,"REGULAR AIR","2011-02-10 00:00:00"
SHP_2254,"REGULAR AIR","2011-02-11 00:00:00"
SHP_2552,"EXPRESS AIR","2011-02-11 00:00:00"
SHP_2820,"REGULAR AIR","2011-02-11 00:00:00"
SHP_2916,"REGULAR AIR","2011-02-11 00:00:00"
SHP_3491,"REGULAR AIR","2011-02-11 00:00:00"
SHP_4480,"DELIVERY TRUCK","2011-02-11 00:00:00"
SHP_4481,"REGULAR AIR","2011-02-11 00:00:00"
SHP_4933,"REGULAR AIR","2011-02-11 00:00:00"
SHP_5466,"REGULAR AIR","2011-02-11 00:00:00"
SHP_7175,"REGULAR AIR","2011-02-11 00:00:00"
SHP_7445,"REGULAR AIR","2011-02-11 00:00:00"
SHP_739,"REGULAR AIR","2011-02-12 00:00:00"
SHP_2781,"REGULAR AIR","2011-02-12 00:00:00"
SHP_3707,"REGULAR AIR","2011-02-12 00:00:00"
SHP_6996,"REGULAR AIR","2011-02-12 00:00:00"
SHP_30,"REGULAR AIR","2011-03-01 00:00:00"
SHP_4600,"REGULAR AIR","2011-03-02 00:00:00"
SHP_6298,"REGULAR AIR","2011-03-02 00:00:00"
SHP_7015,"EXPRESS AIR","2011-03-02 00:00:00"
SHP_813,"EXPRESS AIR","2011-03-03 00:00:00"
SHP_2499,"REGULAR AIR","2011-03-03 00:00:00"
SHP_7403,"REGULAR AIR","2011-03-03 00:00:00"
SHP_535,"EXPRESS AIR","2011-03-04 00:00:00"
SHP_1778,"REGULAR AIR","2011-03-04 00:00:00"
SHP_1442,"REGULAR AIR","2011-03-05 00:00:00"
SHP_1616,"EXPRESS AIR","2011-03-05 00:00:00"
SHP_1842,"REGULAR AIR","2011-03-05 00:00:00"
SHP_2198,"REGULAR AIR","2011-03-05 00:00:00"
SHP_4102,"REGULAR AIR","2011-03-05 00:00:00"
SHP_4344,"REGULAR AIR","2011-03-05 00:00:00"
SHP_5413,"DELIVERY TRUCK","2011-03-05 00:00:00"
SHP_6402,"DELIVERY TRUCK","2011-03-05 00:00:00"
SHP_7009,"DELIVERY TRUCK","2011-03-05 00:00:00"
SHP_7430,"REGULAR AIR","2011-03-05 00:00:00"
SHP_89,"REGULAR AIR","2011-03-06 00:00:00"
SHP_2457,"DELIVERY TRUCK","2011-03-06 00:00:00"
SHP_4822,"REGULAR AIR","2011-03-06 00:00:00"
SHP_4823,"DELIVERY TRUCK","2011-03-06 00:00:00"
SHP_5901,"REGULAR AIR","2011-03-06 00:00:00"
SHP_1082,"REGULAR AIR","2011-03-07 00:00:00"
SHP_1218,"REGULAR AIR","2011-03-07 00:00:00"
SHP_1843,"REGULAR AIR","2011-03-07 00:00:00"
SHP_3924,"REGULAR AIR","2011-03-07 00:00:00"
SHP_5347,"REGULAR AIR","2011-03-07 00:00:00"
SHP_5840,"REGULAR AIR","2011-03-07 00:00:00"
SHP_6417,"REGULAR AIR","2011-03-07 00:00:00"
SHP_6727,"REGULAR AIR","2011-03-07 00:00:00"
SHP_6728,"DELIVERY TRUCK","2011-03-07 00:00:00"
SHP_6828,"REGULAR AIR","2011-03-07 00:00:00"
SHP_7685,"DELIVERY TRUCK","2011-03-07 00:00:00"
SHP_728,"EXPRESS AIR","2011-03-08 00:00:00"
SHP_4330,"EXPRESS AIR","2011-03-08 00:00:00"
SHP_4784,"REGULAR AIR","2011-03-08 00:00:00"
SHP_6230,"EXPRESS AIR","2011-03-08 00:00:00"
SHP_6620,"EXPRESS AIR","2011-03-08 00:00:00"
SHP_2534,"EXPRESS AIR","2011-03-09 00:00:00"
SHP_4394,"EXPRESS AIR","2011-03-09 00:00:00"
SHP_5389,"REGULAR AIR","2011-03-09 00:00:00"
SHP_5754,"REGULAR AIR","2011-03-09 00:00:00"
SHP_3266,"DELIVERY TRUCK","2011-03-10 00:00:00"
SHP_5436,"REGULAR AIR","2011-03-10 00:00:00"
SHP_5437,"EXPRESS AIR","2011-03-10 00:00:00"
SHP_5697,"DELIVERY TRUCK","2011-03-10 00:00:00"
SHP_6407,"REGULAR AIR","2011-03-10 00:00:00"
SHP_6689,"REGULAR AIR","2011-03-10 00:00:00"
SHP_7250,"DELIVERY TRUCK","2011-03-10 00:00:00"
SHP_1223,"REGULAR AIR","2011-03-11 00:00:00"
SHP_3184,"EXPRESS AIR","2011-03-11 00:00:00"
SHP_3490,"REGULAR AIR","2011-03-11 00:00:00"
SHP_3496,"EXPRESS AIR","2011-03-11 00:00:00"
SHP_4577,"REGULAR AIR","2011-03-11 00:00:00"
SHP_5838,"REGULAR AIR","2011-03-11 00:00:00"
SHP_6028,"DELIVERY TRUCK","2011-03-11 00:00:00"
SHP_738,"EXPRESS AIR","2011-03-12 00:00:00"
SHP_2380,"DELIVERY TRUCK","2011-03-12 00:00:00"
SHP_2960,"DELIVERY TRUCK","2011-03-12 00:00:00"
SHP_3352,"REGULAR AIR","2011-03-12 00:00:00"
SHP_3706,"REGULAR AIR","2011-03-12 00:00:00"
SHP_3992,"REGULAR AIR","2011-03-12 00:00:00"
SHP_3994,"DELIVERY TRUCK","2011-03-12 00:00:00"
SHP_4977,"REGULAR AIR","2011-03-12 00:00:00"
SHP_6995,"REGULAR AIR","2011-03-12 00:00:00"
SHP_7215,"REGULAR AIR","2011-03-12 00:00:00"
SHP_829,"DELIVERY TRUCK","2011-04-01 00:00:00"
SHP_2306,"REGULAR AIR","2011-04-01 00:00:00"
SHP_3534,"REGULAR AIR","2011-04-01 00:00:00"
SHP_3554,"REGULAR AIR","2011-04-01 00:00:00"
SHP_4617,"DELIVERY TRUCK","2011-04-01 00:00:00"
SHP_4832,"EXPRESS AIR","2011-04-01 00:00:00"
SHP_5092,"REGULAR AIR","2011-04-01 00:00:00"
SHP_6868,"EXPRESS AIR","2011-04-01 00:00:00"
SHP_1144,"EXPRESS AIR","2011-04-02 00:00:00"
SHP_1184,"DELIVERY TRUCK","2011-04-02 00:00:00"
SHP_2648,"REGULAR AIR","2011-04-02 00:00:00"
SHP_4125,"REGULAR AIR","2011-04-02 00:00:00"
SHP_6297,"REGULAR AIR","2011-04-02 00:00:00"
SHP_2109,"REGULAR AIR","2011-04-03 00:00:00"
SHP_2961,"REGULAR AIR","2011-04-03 00:00:00"
SHP_3759,"REGULAR AIR","2011-04-03 00:00:00"
SHP_6101,"REGULAR AIR","2011-04-03 00:00:00"
SHP_6234,"REGULAR AIR","2011-04-03 00:00:00"
SHP_6879,"REGULAR AIR","2011-04-03 00:00:00"
SHP_424,"EXPRESS AIR","2011-04-04 00:00:00"
SHP_1240,"DELIVERY TRUCK","2011-04-04 00:00:00"
SHP_1779,"REGULAR AIR","2011-04-04 00:00:00"
SHP_2052,"REGULAR AIR","2011-04-04 00:00:00"
SHP_5212,"REGULAR AIR","2011-04-04 00:00:00"
SHP_3965,"EXPRESS AIR","2011-04-05 00:00:00"
SHP_6073,"REGULAR AIR","2011-04-05 00:00:00"
SHP_6522,"REGULAR AIR","2011-04-05 00:00:00"
SHP_2826,"REGULAR AIR","2011-04-06 00:00:00"
SHP_4048,"REGULAR AIR","2011-04-06 00:00:00"
SHP_7170,"REGULAR AIR","2011-04-06 00:00:00"
SHP_1217,"EXPRESS AIR","2011-04-07 00:00:00"
SHP_2035,"REGULAR AIR","2011-04-07 00:00:00"
